Classifier	p
GB	0.5262253165378846
GB	0.05735249999504801
GB	0.068629062031318
GB	0.19086425635540705
GB	0.05538275775315902
GB	0.055051407723639575
GB	0.2209912536311353
GB	0.12533347749415352
GB	0.05537241620891556
GB	0.22390596935707818
GB	0.31041480975713914
GB	0.08023981643751782
GB	0.0821854548031851
GB	0.3754209005604718
GB	0.31676270082485525
GB	0.20216439510820766
GB	0.05536516385467213
GB	0.2828965367501933
GB	0.06003428513331884
GB	0.15257617329694984
GB	0.11773607312565011
GB	0.08820781562572727
GB	0.1866829489396884
GB	0.12459797501225434
GB	0.055030643533579414
GB	0.18374249260049086
GB	0.4618998401526613
GB	0.40453587923405515
GB	0.09800685059520761
GB	0.1173733513839871
GB	0.4298561776906508
GB	0.6955896921188695
GB	0.3194803660963716
GB	0.7559513332683874
GB	0.2659254713199358
GB	0.054651675859020137
GB	0.08867660041075913
GB	0.8691444165681681
GB	0.4986166865119037
GB	0.529036793348072
GB	0.22810756009989164
GB	0.16736817780470478
GB	0.05538275775315902
GB	0.32181200659983766
GB	0.072677619960343
GB	0.18122577231198425
GB	0.09576858833800295
GB	0.21569303675942333
GB	0.23320054437981913
GB	0.13853493211901916
GB	0.05420207364422154
GB	0.158426007456478
GB	0.38902857781043065
GB	0.1398851086027914
GB	0.21383985266335262
GB	0.07454187442178216
GB	0.058402453634992725
GB	0.9368922221774871
GB	0.1603733497408634
GB	0.2527592524840204
GB	0.055246282141089155
GB	0.38691683442285957
GB	0.09647245433114003
GB	0.39020028427646924
GB	0.05558207913521324
GB	0.05538006279756116
GB	0.055069525113284286
GB	0.05541691265618423
GB	0.20355429652900597
GB	0.20255083776220015
GB	0.6015769335477853
GB	0.1777250822864392
GB	0.3497772645179791
GB	0.3114802403186876
GB	0.16839532956674433
GB	0.134653727617415
GB	0.10913032899528549
GB	0.055538188400344586
GB	0.0629634059670424
GB	0.3000628567526318
GB	0.055281598147401
GB	0.09205550900125056
GB	0.358706932756193
GB	0.9047806382616265
GB	0.1641260894686846
GB	0.08482360872436033
GB	0.2575533310115989
GB	0.12119303009474967
GB	0.121142318496331
GB	0.05567939651309576
GB	0.26893496846952303
GB	0.05544419171290971
GB	0.10980820048909949
GB	0.0572379305010656
GB	0.33048041219358987
GB	0.09222222701835621
GB	0.06013228178629288
GB	0.1757639101584749
GB	0.3137748345525657
GB	0.05538275775315902
GB	0.1867876059533927
GB	0.05538252932294474
GB	0.4556774187598808
GB	0.06942457347500429
GB	0.05526231628856084
GB	0.09169787852393878
GB	0.31064241590415914
GB	0.31580091012373407
GB	0.20460599875258795
GB	0.25349242684224504
GB	0.06723864527507728
GB	0.05837264147306826
GB	0.6267454892141235
GB	0.055237015909150554
GB	0.05529721748536804
GB	0.13942535586810892
GB	0.2272607065354602
GB	0.3853539136983785
GB	0.3887967337552271
GB	0.18847016866132738
GB	0.2683304325495349
GB	0.2873418771935444
GB	0.05538315756347122
GB	0.16310567857768302
GB	0.39599822172003996
GB	0.12786580650795085
GB	0.05523356335190427
GB	0.15762009797491974
GB	0.736376990841914
GB	0.06940879122144404
GB	0.05520718318694872
GB	0.05505106448505134
GB	0.17104173095904848
GB	0.22197419056416065
GB	0.0615470171487062
GB	0.062066711633977166
GB	0.05538275775315902
GB	0.05549146948513103
GB	0.1654678011693312
GB	0.055339659946243874
GB	0.05531876500697713
GB	0.05523489041029441
GB	0.14951349195331212
GB	0.35980617365647505
GB	0.4015571822786293
GB	0.1234020310676501
GB	0.18149683308541276
GB	0.056906085353470276
GB	0.8042478868160978
GB	0.36032437244347837
GB	0.05535093995642827
GB	0.13871550452391163
GB	0.160520953407963
GB	0.24229531680665103
GB	0.060218579685072
GB	0.2683551875630834
GB	0.05538275775315902
GB	0.28493746401294723
GB	0.12089685071315322
GB	0.10855057878441533
GB	0.09086236153533525
GB	0.4830830992944071
GB	0.7756031636051727
GB	0.0675321281797957
GB	0.36849455235570566
GB	0.13028395639172047
GB	0.18742984382799585
GB	0.05535093995642827
GB	0.1797909780422018
GB	0.1777875110502262
GB	0.33366975501801055
GB	0.24309914200783297
GB	0.16847713985650728
GB	0.14138803985428763
GB	0.35478738078116645
GB	0.053715144600605925
GB	0.4465672492546086
GB	0.13542191186065056
GB	0.06425455252432358
GB	0.280110890000725
GB	0.178314319747519
GB	0.14383687012073199
GB	0.05538275775315902
GB	0.07309580887910737
GB	0.08610860066164236
GB	0.055339659946243874
GB	0.43464418411274447
GB	0.05499158153718783
GB	0.2504326982794475
GB	0.4246880573477443
GB	0.059080772806657626
GB	0.05535093995642827
GB	0.055506188191372006
GB	0.5153891235881871
GB	0.055408135536518285
GB	0.11896279714781823
GB	0.05510683984449328
GB	0.18184914340906244
GB	0.1207153036972644
GB	0.26085267867350487
GB	0.8659440635379098
GB	0.18684082806299165
GB	0.11565552658798024
GB	0.08196490912842931
GB	0.05538275775315902
GB	0.19599392852492284
GB	0.15929264572461832
GB	0.08334950082916234
GB	0.18756940554354265
GB	0.4287996347695454
GB	0.08003016968958886
GB	0.09099549332968442
GB	0.22043257718800344
GB	0.1015950536911206
GB	0.45317960355376485
GB	0.05542962966368199
GB	0.12687742251772818
GB	0.06495272848071396
GB	0.08744636691044388
GB	0.10617795226233075
GB	0.35798168126126884
GB	0.2519901262241631
GB	0.17278720348050208
GB	0.1911392300962373
GB	0.18096741394406338
GB	0.14985615643166925
GB	0.05536665376613144
GB	0.6548218586059706
GB	0.11349245341882137
GB	0.0688737136382626
GB	0.08313254717544317
GB	0.23458552727004744
GB	0.3076191443516142
GB	0.06708945397734416
GB	0.05522399697299957
GB	0.05538275775315902
GB	0.10453405548480584
GB	0.0557333272821175
GB	0.05530395711446189
GB	0.13108704269490154
GB	0.055407906959540544
GB	0.625452886857104
GB	0.05630841100388266
GB	0.811439997569736
GB	0.17068914121514447
GB	0.07016741557893734
GB	0.10962422983650214
GB	0.11609237899731209
GB	0.05528118159409464
GB	0.05840081470886895
GB	0.2450407086759213
GB	0.22052166171633633
GB	0.10605598687257348
GB	0.26288228366438543
GB	0.10358293616829455
GB	0.21973166634587252
GB	0.05637695486796484
GB	0.467881087135101
GB	0.5626013214701884
GB	0.5672370293067472
GB	0.3289051320457
GB	0.05538275775315902
GB	0.15938527659933435
GB	0.14871622224554235
GB	0.064666081675485
GB	0.11657100084219355
GB	0.4597502283397715
GB	0.055324128976273104
GB	0.14825615154283472
GB	0.07865062907596675
GB	0.21208558667024321
GB	0.05530028620563075
GB	0.16261908268903394
GB	0.05560715280828044
GB	0.055341118046558335
GB	0.13193022711581504
GB	0.1129227591619285
GB	0.058480254583141655
GB	0.15111752656864422
GB	0.09575213585365087
GB	0.054902642876771414
GB	0.23009690066786154
GB	0.6717021884257108
GB	0.5172989449005079
GB	0.26227877314940196
GB	0.08884810915935866
GB	0.09196701048029332
GB	0.14240210337743442
GB	0.1042203553950382
GB	0.26743689077455995
GB	0.14624504884079625
GB	0.07900580040557684
GB	0.6854953072482598
GB	0.12797553592889654
GB	0.24070546761638406
GB	0.3158872167208459
GB	0.054980226193288025
GB	0.06607792479405933
GB	0.3599366738819314
GB	0.22276021724661607
GB	0.055404844078343424
GB	0.07989598437191128
GB	0.0864734587641403
GB	0.103152285252113
GB	0.37664174207636736
GB	0.14133668131878926
GB	0.44499398437795046
GB	0.21295677482012268
GB	0.42820523724067583
GB	0.15408919887021427
GB	0.10470838088279028
GB	0.05545105827427349
GB	0.05537816965262817
GB	0.05646239098774401
GB	0.35080702904880956
GB	0.14363662002321742
GB	0.055260199533565056
GB	0.05545105827427349
GB	0.12960352724968768
GB	0.3481576067355965
GB	0.08540240121979917
GB	0.4898128881029267
GB	0.06173810946852774
GB	0.20035483439799864
GB	0.4310817105503047
GB	0.12482461092334465
GB	0.0838773988502787
GB	0.6299734664894522
GB	0.055837814022166296
GB	0.20437485767416827
GB	0.43069337202274005
GB	0.27966884922671137
GB	0.5629361434711145
GB	0.7348799208359199
GB	0.19283631704960882
GB	0.05561657700791383
GB	0.05538252932294474
GB	0.20914961078417255
GB	0.05522032936873746
GB	0.07004670338168764
GB	0.16652451231193488
GB	0.13458998990940377
GB	0.115891869659772
GB	0.5134418799247144
GB	0.07468279099665312
GB	0.3019549038988402
GB	0.31918459796953386
GB	0.05531388043249526
GB	0.16166211122934404
GB	0.06223226212639593
GB	0.0573769725174939
GB	0.06520223828181816
GB	0.17032849213488832
GB	0.08416316077871044
GB	0.34654752988524484
GB	0.055339659946243874
GB	0.05764452786526053
GB	0.5023770284468769
GB	0.07772096274941336
GB	0.0633823906600821
GB	0.05556885762178374
GB	0.15339958643316015
GB	0.37948088068348396
GB	0.5467402647482469
GB	0.06137629366877072
GB	0.07160373175657407
GB	0.05935498769021911
GB	0.28460922424457946
GB	0.11677175333011451
GB	0.12886387728153473
GB	0.2691238176119132
GB	0.07628084415513234
GB	0.08025435116831524
GB	0.1458335117719668
GB	0.15098030530592751
GB	0.20600705009037426
GB	0.07234964358659762
GB	0.07885394978349332
GB	0.06569914010332893
GB	0.8006399080546537
GB	0.09228189557187128
GB	0.07760812466049537
GB	0.39760095580539573
GB	0.05531767424940055
GB	0.2865828213133387
GB	0.5813595704217133
GB	0.20117602737865675
GB	0.147641837905742
GB	0.062399959717370855
GB	0.0582524952027782
GB	0.0652449276342499
GB	0.7349260398939205
GB	0.12188642722860145
GB	0.22780736827922113
GB	0.09896759936797253
GB	0.09120937438116743
GB	0.19687010384301407
GB	0.14350219599014846
GB	0.4009716537583708
GB	0.08250996132029441
GB	0.0659394148971746
GB	0.32690006963189727
GB	0.2287404677991666
GB	0.05531180084227846
GB	0.08677927481898356
GB	0.054989411037565744
GB	0.25508664009199683
GB	0.05681490168288054
GB	0.09446616688485394
GB	0.056752255093282196
GB	0.05680441110196141
GB	0.055000579234862484
GB	0.05538275775315902
GB	0.3790214129252319
GB	0.07014338695847906
GB	0.06293533432264253
GB	0.14399130292644524
GB	0.598650181112701
GB	0.054929607223764686
GB	0.9387130852560486
GB	0.1996698941888195
GB	0.23902135253673068
GB	0.07731503776783344
GB	0.3009359621942341
GB	0.09962386106144006
GB	0.05865083287910638
GB	0.09677308491507426
GB	0.3790258774749523
GB	0.05538275775315902
GB	0.09850930780437372
GB	0.2503962734246766
GB	0.05538275775315902
GB	0.09141805599098708
GB	0.3200944057497718
GB	0.19774231479860852
GB	0.18764770048636856
GB	0.0610534575563488
GB	0.5172431612078626
GB	0.413520219343408
GB	0.7725446209303842
GB	0.8528038374991321
GB	0.055327780263547066
GB	0.08059185815104211
GB	0.05538275775315902
GB	0.056834855215024564
GB	0.055254109022190995
GB	0.5811860090329906
GB	0.29522284250414993
GB	0.07104506148366
GB	0.05544469547956953
GB	0.2473785788944634
GB	0.08457504087327947
GB	0.8465926729862282
GB	0.3621485619765031
GB	0.09139393076291019
GB	0.2985285956030157
GB	0.0989938345655661
GB	0.10788131423327593
GB	0.373668868248998
GB	0.13162444698869513
GB	0.08050969015201644
GB	0.27192656369176693
GB	0.07291412396217652
GB	0.3565720397515711
GB	0.07199491804643063
GB	0.05535093995642827
GB	0.49342344850035197
GB	0.10561079268142358
GB	0.7407187474710146
GB	0.05536824019105467
GB	0.06323610830840816
GB	0.10448037985694471
GB	0.530112452634311
GB	0.0662244347390246
GB	0.168766768074675
GB	0.2627736395970396
GB	0.12405442160883051
GB	0.46379160944036996
GB	0.49894532659151936
GB	0.0889909794101525
GB	0.08216705080629225
GB	0.4566130107044241
GB	0.2965205482218663
GB	0.05497508706984371
GB	0.5431878661896413
GB	0.5393199979066896
GB	0.07021827089242325
GB	0.06429045324761466
GB	0.2550088990046619
GB	0.059889361888460745
GB	0.12011209141952359
GB	0.3337330602499062
GB	0.05529938925162963
GB	0.25234377223675913
GB	0.08762348864197478
GB	0.08335705546855733
GB	0.05538252932294474
GB	0.3721301609101842
GB	0.1245830153086046
GB	0.3925404108358073
GB	0.4799843349077713
GB	0.30500590955660534
GB	0.1479481657137445
GB	0.08632714328631241
GB	0.48872321621855475
GB	0.05557191457935538
GB	0.42226103248018726
GB	0.9064724816617103
GB	0.22992277527265226
GB	0.12258625828976558
GB	0.21056830345440883
GB	0.18765516490991485
GB	0.7263491728680257
GB	0.07614192815520665
GB	0.18544230185088162
GB	0.34653860563918315
GB	0.05499870263526489
GB	0.17598870540152528
GB	0.13398838917857928
GB	0.05538275775315902
GB	0.2564322528196565
GB	0.19238367724267505
GB	0.21730156118353972
GB	0.07153562650298333
GB	0.05621799156288898
GB	0.5632146135813941
GB	0.2763856896652769
GB	0.15481774968757483
GB	0.2401410970759579
GB	0.5172044068755173
GB	0.08292665739490954
GB	0.05493215852131697
GB	0.1258865262369163
GB	0.37090167026125725
GB	0.11467460187319882
GB	0.514880847162949
GB	0.11265755316135549
GB	0.09446864807931807
GB	0.2732963713968498
GB	0.10534711193115473
GB	0.22505518581734363
GB	0.061994823134616406
GB	0.07182824017229553
GB	0.06577812474161401
GB	0.05495469207227467
GB	0.15142614395421516
GB	0.25028656922072384
GB	0.6673164604448687
GB	0.26714303990351806
GB	0.11377943607733475
GB	0.28322100130404204
GB	0.05499290842003273
GB	0.0561471998973654
GB	0.09489046563963081
GB	0.15360606228314272
GB	0.1380632416593531
GB	0.054966515539992405
GB	0.12831286970066025
GB	0.36015620829048206
GB	0.465526057398296
GB	0.28404223731524425
GB	0.38431276388578983
GB	0.15511858876223228
GB	0.231692492781527
GB	0.05535699980747137
GB	0.10595585077235274
GB	0.08941515642432302
GB	0.49517619827852494
GB	0.17961635522077063
GB	0.706945897317251
GB	0.1319008236330688
GB	0.16752767610902086
GB	0.05494797235216582
GB	0.13714614948749249
GB	0.07328332566957843
GB	0.11798174996830077
GB	0.06985671165729995
GB	0.06794265929017747
GB	0.08578514677691287
GB	0.24501490595483286
GB	0.4351931905584717
GB	0.07656485775106815
GB	0.12467930558723901
GB	0.055567589559525066
GB	0.058040417237377566
GB	0.17295942055572916
GB	0.13123728732487475
GB	0.055468105126536715
GB	0.2965810214868012
GB	0.05510969270052093
GB	0.05538275775315902
GB	0.22771269211846842
GB	0.10123663417787147
GB	0.18302359949566147
GB	0.30565359657394814
GB	0.13975615898340668
GB	0.05538275775315902
GB	0.12383305449071973
GB	0.12752815194340067
GB	0.05536314386684138
GB	0.05529650036614147
GB	0.490997117053495
GB	0.05531055068892775
GB	0.05558207913521324
GB	0.3801536446108556
GB	0.059733325851870835
GB	0.2613714098186898
GB	0.695375650461713
GB	0.186638529022244
GB	0.07370185718519806
GB	0.19279179186027387
GB	0.8878236658779425
GB	0.05881377562638118
GB	0.10904374650005472
GB	0.055661774982957726
GB	0.086272486998355
GB	0.05526289042419845
GB	0.07100917212170375
GB	0.09668463589884911
GB	0.10566633277699106
GB	0.6379687718846571
GB	0.41177689345077545
GB	0.09139857362042102
GB	0.0555166559884825
GB	0.14362095256971988
GB	0.19030632581459273
GB	0.055370463143716894
GB	0.05539316437504066
GB	0.05538802013752019
GB	0.24994057825540988
GB	0.510079764753974
GB	0.07119114818512542
GB	0.18031657173660726
GB	0.055203945449222185
GB	0.6837164400534957
GB	0.24391048995616357
GB	0.18524635862148509
GB	0.07922754201896436
GB	0.0782071692617992
GB	0.25444327393350485
GB	0.06685333082069157
GB	0.2773720409549578
GB	0.08295397595878223
GB	0.055328940212880075
GB	0.12473898985584382
GB	0.095137316663995
