Classifier	p
GB	0.07557806068568734
GB	0.05247374007082141
GB	0.4620574584546809
GB	0.15818250256988084
GB	0.07061147265708195
GB	0.058032044270865495
GB	0.060011106019536006
GB	0.05369403624519586
GB	0.054867153088801565
GB	0.39219866452253477
GB	0.05571940013740036
GB	0.4527909312086139
GB	0.05571940013740036
GB	0.26231546183246357
GB	0.09661308653713309
GB	0.06072051154682747
GB	0.05801657405086901
GB	0.10772296268791712
GB	0.7436292116097482
GB	0.3592697329793653
GB	0.7814513268937382
GB	0.10377858890996498
GB	0.4602108216270762
GB	0.6586495984472281
GB	0.05485164571288892
GB	0.1415019780535148
GB	0.2276633273498996
GB	0.1298872266665434
GB	0.17345319239245788
GB	0.07724697756417048
GB	0.108225784672777
GB	0.7273169748371465
GB	0.07904161280731292
GB	0.08490966681142045
GB	0.5205013113693495
GB	0.770562921893411
GB	0.4138740509930737
GB	0.16613726309497046
GB	0.3335066518249013
GB	0.08202736563873593
GB	0.05664934527580321
GB	0.19036007260758955
GB	0.10288154761955365
GB	0.28848770398829066
GB	0.056465765676703125
GB	0.051954873547354084
GB	0.05489504310838514
GB	0.056465765676703125
GB	0.291740592853163
GB	0.06020500997438713
GB	0.21863306894278672
GB	0.10735986838988425
GB	0.28026492011770404
GB	0.08404784602125935
GB	0.6770576055167289
GB	0.6346919938391732
GB	0.05790788874350399
GB	0.2560020087829397
GB	0.19362740601815476
GB	0.08229283690570066
GB	0.10970956638239618
GB	0.10136369915945354
GB	0.08538291094871815
GB	0.39072982256853706
GB	0.08649049588710983
GB	0.13823535863002984
